id,key,value,type
651842348,postcode,98011,addr
651842348,street,92nd Place Northeast,addr
651842348,building,house,regular
651842348,height,4.6000000000,regular
651842349,city,Bothell,addr
651842349,housenumber,15001,addr
651842349,postcode,98011,addr
651842349,street,92nd Place Northeast,addr
651842349,building,house,regular
651842349,height,4.6000000000,regular
651842350,city,Bothell,addr
651842350,housenumber,15002,addr
651842350,postcode,98011,addr
651842350,street,92nd Place Northeast,addr
651842350,building,house,regular
651842350,height,4.6000000000,regular
651842351,city,Bothell,addr
651842351,housenumber,15008,addr
651842351,postcode,98011,addr
651842351,street,92nd Place Northeast,addr
651842351,building,house,regular
651842351,height,4.6000000000,regular
651842352,city,Bothell,addr
651842352,housenumber,15014,addr
651842352,postcode,98011,addr
651842352,street,92nd Place Northeast,addr
651842352,building,house,regular
651842352,height,4.6000000000,regular
651842353,city,Bothell,addr
651842353,housenumber,15020,addr
651842353,postcode,98011,addr
651842353,street,92nd Place Northeast,addr
651842353,building,house,regular
651842353,height,4.6000000000,regular
651842354,city,Bothell,addr
651842354,housenumber,15026,addr
651842354,postcode,98011,addr
651842354,street,92nd Place Northeast,addr
651842354,building,house,regular
651842354,height,4.6000000000,regular
651842355,city,Bothell,addr
651842355,housenumber,15032,addr
651842355,postcode,98011,addr
651842355,street,92nd Place Northeast,addr
651842355,building,house,regular
651842355,height,4.6000000000,regular
651842357,city,Bothell,addr
651842357,housenumber,15037,addr
651842357,postcode,98011,addr
651842357,street,93rd Place Northeast,addr
651842357,building,house,regular
651842357,height,4.6000000000,regular
651842358,city,Bothell,addr
651842358,housenumber,15031,addr
651842358,postcode,98011,addr
651842358,street,93rd Place Northeast,addr
651842358,building,house,regular
651842358,height,4.6000000000,regular
651842359,city,Bothell,addr
651842359,housenumber,15025,addr
651842359,postcode,98011,addr
651842359,street,93rd Place Northeast,addr
651842359,building,house,regular
651842359,height,4.6000000000,regular
651842360,city,Bothell,addr
651842360,housenumber,15019,addr
651842360,postcode,98011,addr
651842360,street,93rd Place Northeast,addr
651842360,building,house,regular
651842360,height,4.6000000000,regular
651842361,city,Bothell,addr
651842361,housenumber,15013,addr
651842361,postcode,98011,addr
651842361,street,93rd Place Northeast,addr
651842361,building,house,regular
651842361,height,4.6000000000,regular
651842362,city,Bothell,addr
651842362,housenumber,15007,addr
651842362,postcode,98011,addr
651842362,street,93rd Place Northeast,addr
651842362,building,house,regular
651842362,height,4.6000000000,regular
651842363,city,Bothell,addr
651842363,housenumber,15001,addr
651842363,postcode,98011,addr
651842363,street,93rd Place Northeast,addr
651842363,building,house,regular
651842363,height,4.6000000000,regular
651842364,city,Bothell,addr
651842364,housenumber,15222,addr
651842364,postcode,98011,addr
651842364,street,92nd Place Northeast,addr
651842364,building,house,regular
651842364,height,4.6000000000,regular
651842365,city,Bothell,addr
651842365,housenumber,15216,addr
651842365,postcode,98011,addr
651842365,street,92nd Place Northeast,addr
651842365,building,house,regular
651842365,height,4.6000000000,regular
651842366,city,Bothell,addr
651842366,housenumber,15210,addr
651842366,postcode,98011,addr
651842366,street,92nd Place Northeast,addr
651842366,building,house,regular
651842366,height,4.6000000000,regular
651842367,city,Bothell,addr
651842367,housenumber,15204,addr
651842367,postcode,98011,addr
651842367,street,92nd Place Northeast,addr
651842367,building,house,regular
651842367,height,4.6000000000,regular
651842368,city,Bothell,addr
651842368,housenumber,15114,addr
651842368,postcode,98011,addr
651842368,street,92nd Place Northeast,addr
651842368,building,house,regular
651842368,height,4.6000000000,regular
651842369,city,Bothell,addr
651842369,housenumber,15108,addr
651842369,postcode,98011,addr
651842369,street,92nd Place Northeast,addr
651842369,building,house,regular
651842369,height,4.6000000000,regular
651842370,city,Bothell,addr
651842370,housenumber,9214,addr
651842370,postcode,98011,addr
651842370,street,Northeast 151st Street,addr
651842370,building,house,regular
651842370,height,4.6000000000,regular
651842371,city,Bothell,addr
651842371,housenumber,15113,addr
651842371,postcode,98011,addr
651842371,street,93rd Place Northeast,addr
651842371,building,house,regular
651842371,height,4.6000000000,regular
651842372,city,Bothell,addr
651842372,housenumber,15201,addr
651842372,postcode,98011,addr
651842372,street,93rd Place Northeast,addr
651842372,building,house,regular
651842372,height,4.6000000000,regular
651842373,city,Bothell,addr
651842373,housenumber,15207,addr
651842373,postcode,98011,addr
651842373,street,93rd Place Northeast,addr
651842373,building,house,regular
651842373,height,4.6000000000,regular
651842374,city,Bothell,addr
651842374,housenumber,15213,addr
651842374,postcode,98011,addr
651842374,street,93rd Place Northeast,addr
651842374,building,house,regular
651842374,height,4.6000000000,regular
651842375,city,Bothell,addr
651842375,housenumber,15208,addr
651842375,postcode,98011,addr
651842375,street,93rd Place Northeast,addr
651842375,building,house,regular
651842375,height,4.6000000000,regular
651842376,city,Bothell,addr
651842376,housenumber,15202,addr
651842376,postcode,98011,addr
651842376,street,93rd Place Northeast,addr
651842376,building,house,regular
651842376,height,4.6000000000,regular
651842377,city,Bothell,addr
651842377,housenumber,15114,addr
651842377,postcode,98011,addr
651842377,street,93rd Place Northeast,addr
651842377,building,house,regular
651842377,height,4.6000000000,regular
651842378,city,Bothell,addr
651842378,housenumber,15108,addr
651842379,city,Bothell,addr
651842379,housenumber,15102,addr
651842379,postcode,98011,addr
651842379,street,93rd Place Northeast,addr
651842379,building,house,regular
651842379,height,4.6000000000,regular
651842380,city,Bothell,addr
651842380,housenumber,15044,addr
651842380,postcode,98011,addr
651842380,street,93rd Place Northeast,addr
651842380,building,house,regular
651842380,height,4.6000000000,regular
651842381,city,Bothell,addr
651842381,housenumber,15038,addr
651842381,postcode,98011,addr
651842381,street,93rd Place Northeast,addr
651842381,building,house,regular
651842381,height,4.6000000000,regular
651842382,city,Bothell,addr
651842382,housenumber,15026,addr
651842382,postcode,98011,addr
651842382,street,93rd Place Northeast,addr
651842382,building,house,regular
651842382,height,4.6000000000,regular
651842383,city,Bothell,addr
651842383,housenumber,15020,addr
651842383,postcode,98011,addr
651842383,street,93rd Place Northeast,addr
651842383,building,house,regular
651842383,height,4.6000000000,regular
651842384,city,Bothell,addr
651842384,housenumber,15014,addr
651842384,postcode,98011,addr
651842384,street,93rd Place Northeast,addr
651842384,building,house,regular
651842384,height,4.6000000000,regular
651842385,city,Bothell,addr
651842385,housenumber,15008,addr
651842385,postcode,98011,addr
651842385,street,93rd Place Northeast,addr
651842385,building,house,regular
651842385,height,4.6000000000,regular
651842386,city,Bothell,addr
651842386,housenumber,15002,addr
651842386,postcode,98011,addr
651842386,street,93rd Place Northeast,addr
651842386,building,house,regular
651842386,height,4.6000000000,regular
651842387,city,Bothell,addr
651842387,housenumber,9015,addr
651842387,postcode,98011,addr
651842387,street,Northeast 152nd Place,addr
651842387,building,house,regular
651842387,height,4.6000000000,regular
651842388,city,Bothell,addr
651842388,housenumber,15414,addr
651842388,postcode,98011,addr
651842388,street,93rd Place Northeast,addr
651842388,building,house,regular
651842388,height,4.6000000000,regular
651842389,city,Bothell,addr
651842389,housenumber,15417,addr
651842389,postcode,98011,addr
651842389,street,Waynita Way Northeast,addr
651842389,building,house,regular
651842389,height,4.6000000000,regular
651842390,city,Bothell,addr
651842390,housenumber,15423,addr
651842390,postcode,98011,addr
651842390,street,100th Avenue Northeast,addr
651842390,building,house,regular
651842390,height,4.6000000000,regular
651842391,city,Bothell,addr
651842391,housenumber,15415,addr
651842391,postcode,98011,addr
651842391,street,100th Avenue Northeast,addr
651842391,building,house,regular
651842391,height,4.6000000000,regular
651842392,city,Bothell,addr
651842392,housenumber,15221,addr
651842392,postcode,98011,addr
651842392,street,92nd Place Northeast,addr
651842392,building,house,regular
651842392,height,4.6000000000,regular
651842393,city,Bothell,addr
651842393,housenumber,14614,addr
651842393,postcode,98011,addr
651842393,street,97th Avenue Northeast,addr
651842393,building,house,regular
651842394,city,Bothell,addr
651842394,housenumber,14712,addr
651842394,postcode,98011,addr
651842394,street,99th Place Northeast,addr
651842394,building,house,regular
651842395,city,Bothell,addr
651842395,housenumber,9817,addr
651842395,postcode,98011,addr
651842395,street,Northeast 151st Street,addr
651842395,building,house,regular
651842396,city,Bothell,addr
651842396,housenumber,14813,addr
651842396,postcode,98011,addr
651842396,street,99th Place Northeast,addr
651842396,building,house,regular
651842397,city,Bothell,addr
651842397,housenumber,15005,addr
651842397,postcode,98011,addr
651842397,street,99th Place Northeast,addr
651842397,building,house,regular
651842398,city,Bothell,addr
651842398,housenumber,14913,addr
651842398,postcode,98011,addr
651842398,street,99th Place Northeast,addr
651842398,building,house,regular
651842400,city,Bothell,addr
651842400,housenumber,14907,addr
651842400,postcode,98011,addr
651842400,street,99th Place Northeast,addr
651842400,building,house,regular
651842401,city,Bothell,addr
651842401,housenumber,15018,addr
651842401,postcode,98011,addr
651842401,street,99th Place Northeast,addr
651842401,building,house,regular
651842402,city,Bothell,addr
651842402,housenumber,15012,addr
651842402,postcode,98011,addr
651842402,street,99th Place Northeast,addr
651842402,building,house,regular
651842403,city,Bothell,addr
651842403,housenumber,14906,addr
651842403,postcode,98011,addr
651842403,street,99th Place Northeast,addr
651842403,building,house,regular
651842404,city,Bothell,addr
651842404,housenumber,14900,addr
651842404,postcode,98011,addr
651842404,street,99th Place Northeast,addr
651842404,building,house,regular
651842405,city,Bothell,addr
651842405,housenumber,14816,addr
651842405,postcode,98011,addr
651842405,street,99th Place Northeast,addr
651842405,building,house,regular
651842406,city,Bothell,addr
651842406,housenumber,14810,addr
651842406,postcode,98011,addr
651842406,street,99th Place Northeast,addr
651842406,building,house,regular
651842407,city,Bothell,addr
651842407,housenumber,14724,addr
651842407,postcode,98011,addr
651842407,street,99th Place Northeast,addr
651842407,building,house,regular
651842408,city,Bothell,addr
651842408,housenumber,15006,addr
651842408,postcode,98011,addr
651842408,street,97th Court Northeast,addr
651842408,building,house,regular
651842409,city,Bothell,addr
651842409,housenumber,15012,addr
651842409,postcode,98011,addr
651842409,street,97th Court Northeast,addr
651842409,building,house,regular
651842410,city,Bothell,addr
651842410,housenumber,15104,addr
651842410,postcode,98011,addr
651842410,street,97th Court Northeast,addr
651842410,building,house,regular
651842411,city,Bothell,addr
651842411,housenumber,15105,addr
651842411,postcode,98011,addr
651842411,street,97th Court Northeast,addr
651842411,building,house,regular
651842412,city,Bothell,addr
651842412,housenumber,15013,addr
651842412,postcode,98011,addr
651842412,street,97th Court Northeast,addr
651842412,building,house,regular
651842413,city,Bothell,addr
651842413,housenumber,15007,addr
651842413,postcode,98011,addr
651842413,street,97th Court Northeast,addr
651842413,building,house,regular
651842414,city,Bothell,addr
651842414,housenumber,14909,addr
651842414,postcode,98011,addr
651842414,street,97th Avenue Northeast,addr
651842414,building,house,regular
651842415,city,Bothell,addr
651842415,housenumber,14903,addr
651842415,postcode,98011,addr
651842415,street,97th Avenue Northeast,addr
651842415,building,house,regular
651842416,city,Bothell,addr
651842416,housenumber,14811,addr
651842416,postcode,98011,addr
651842416,street,97th Avenue Northeast,addr
651842416,building,house,regular
651842418,city,Bothell,addr
651842418,housenumber,14711,addr
651842418,postcode,98011,addr
651842418,street,97th Avenue Northeast,addr
651842418,building,house,regular
651842419,city,Bothell,addr
651842419,housenumber,14705,addr
651842419,postcode,98011,addr
651842419,street,97th Avenue Northeast,addr
651842419,building,house,regular
651842420,city,Bothell,addr
651842420,housenumber,14619,addr
651842420,postcode,98011,addr
651842420,street,97th Avenue Northeast,addr
651842420,building,house,regular
651842421,city,Bothell,addr
651842421,housenumber,14613,addr
651842421,postcode,98011,addr
651842421,street,97th Avenue Northeast,addr
651842421,building,house,regular
651842422,city,Bothell,addr
651842422,housenumber,14607,addr
651842422,postcode,98011,addr
651842422,street,97th Avenue Northeast,addr
651842422,building,house,regular
651842423,city,Bothell,addr
651842423,housenumber,14527,addr
651842423,postcode,98011,addr
651842423,street,97th Avenue Northeast,addr
651842423,building,house,regular
651842424,city,Bothell,addr
651842424,housenumber,14521,addr
651842424,postcode,98011,addr
651842424,street,97th Avenue Northeast,addr
651842424,building,house,regular
651842425,city,Bothell,addr
651842425,housenumber,15016,addr
651842425,postcode,98011,addr
651842425,street,97th Avenue Northeast,addr
651842425,building,house,regular
651842429,city,Bothell,addr
651842429,housenumber,15010,addr
651842429,postcode,98011,addr
651842429,street,97th Avenue Northeast,addr
651842429,building,house,regular
651842431,city,Bothell,addr
651842431,housenumber,15004,addr
651842431,postcode,98011,addr
651842431,street,97th Avenue Northeast,addr
651842431,building,house,regular
651842432,city,Bothell,addr
651842432,housenumber,14908,addr
651842432,postcode,98011,addr
651842432,street,97th Avenue Northeast,addr
651842432,building,house,regular
651842433,city,Bothell,addr
651842433,housenumber,14902,addr
651842433,postcode,98011,addr
651842433,street,97th Avenue Northeast,addr
651842433,building,house,regular
651842434,city,Bothell,addr
651842434,housenumber,14808,addr
651842434,postcode,98011,addr
651842434,street,97th Avenue Northeast,addr
651842434,building,house,regular
651842435,city,Bothell,addr
651842435,housenumber,14806,addr
651842435,postcode,98011,addr
651842435,street,97th Avenue Northeast,addr
651842435,building,house,regular
651842436,city,Bothell,addr
651842436,housenumber,14716,addr
651842436,postcode,98011,addr
651842436,street,97th Avenue Northeast,addr
651842436,building,house,regular
651842437,city,Bothell,addr
651842437,housenumber,14710,addr
651842437,postcode,98011,addr
651842437,street,97th Avenue Northeast,addr
651842437,building,house,regular
651842438,city,Bothell,addr
651842438,housenumber,14704,addr
651842438,postcode,98011,addr
651842438,street,97th Avenue Northeast,addr
651842438,building,house,regular
651842440,city,Bothell,addr
651842440,housenumber,14526,addr
651842440,postcode,98011,addr
651842440,street,97th Avenue Northeast,addr
651842440,building,house,regular
651842441,city,Bothell,addr
651842441,housenumber,14520,addr
651842441,postcode,98011,addr
651842441,street,97th Avenue Northeast,addr
651842441,building,house,regular
651842442,city,Bothell,addr
651842442,housenumber,14718,addr
651842442,postcode,98011,addr
651842442,street,99th Place Northeast,addr
651842442,building,house,regular
651842443,city,Bothell,addr
651842443,housenumber,9010,addr
651842443,postcode,98011,addr
651842443,street,Northeast 151st Street,addr
651842443,building,house,regular
651842443,height,4.6000000000,regular
651842444,city,Bothell,addr
651842444,housenumber,15013,addr
651842444,postcode,98011,addr
651842444,street,92nd Place Northeast,addr
651842444,building,house,regular
651842444,height,4.6000000000,regular
651843486,city,Bothell,addr
651843486,housenumber,20307,addr
651843486,postcode,98011,addr
651843486,street,100th Avenue Northeast,addr
651843486,building,house,regular
651843486,height,7.3000000000,regular
651843487,city,Bothell,addr
651843487,housenumber,10020,addr
651843487,postcode,98011,addr
651843487,street,Northeast 201st Street,addr
651843487,building,house,regular
651843487,height,4.6000000000,regular
651843488,building,house,regular
651843488,height,4.6000000000,regular
651843489,city,Bothell,addr
651843489,housenumber,9918,addr
651843489,postcode,98011,addr
651843489,street,Northeast 204th Place,addr
651843489,building,house,regular
651843489,height,4.6000000000,regular
651843490,city,Bothell,addr
651843490,housenumber,20417,addr
651843490,postcode,98011,addr
651843490,street,96th Avenue Northeast,addr
651843490,building,house,regular
651843490,height,4.6000000000,regular
651843491,city,Bothell,addr
651843491,housenumber,10004,addr
651843491,postcode,98011,addr
651843491,street,Northeast 204th Street,addr
651843491,building,house,regular
651843491,height,4.6000000000,regular
651843492,city,Bothell,addr
651843492,housenumber,10041,addr
651843492,postcode,98011,addr
651843492,street,Northeast 204th Street,addr
651843492,building,house,regular
651843492,height,4.6000000000,regular
651843493,building,yes,regular
651843494,building,yes,regular
651843495,building,yes,regular
651843496,city,Bothell,addr
651843496,housenumber,20303,addr
651843496,postcode,98011,addr
651843496,street,100th Avenue Northeast,addr
651843496,building,house,regular
651843496,height,7.3000000000,regular
651843497,building,yes,regular
651843498,building,yes,regular
651843499,building,yes,regular
651843500,building,yes,regular
651843501,building,yes,regular
651843502,building,yes,regular
651843503,building,yes,regular
651843504,building,yes,regular
651843505,building,yes,regular
651843506,building,yes,regular
651843507,building,yes,regular
651843508,building,yes,regular
651843509,building,yes,regular
651843510,building,yes,regular
651843511,building,yes,regular
651843513,building,yes,regular
651843514,building,yes,regular
651843515,building,yes,regular
651843516,building,yes,regular
651843516,height,4.6000000000,regular
651843517,building,yes,regular
651843518,building,yes,regular
651843519,building,yes,regular
651843520,building,yes,regular
651843521,building,yes,regular
651843522,building,yes,regular
651843523,building,yes,regular
651843524,building,yes,regular
651843525,building,yes,regular
651843526,building,yes,regular
651843527,building,yes,regular
651843528,building,yes,regular
651843529,building,yes,regular
651843530,building,yes,regular
651843531,building,yes,regular
651843532,building,yes,regular
651843533,building,yes,regular
651843534,building,yes,regular
651843535,building,yes,regular
651843536,building,yes,regular
651843537,building,yes,regular
651843538,building,yes,regular
651843539,building,yes,regular
651843540,building,yes,regular
651843541,building,yes,regular
651843542,building,yes,regular
651843543,building,yes,regular
651843544,building,yes,regular
651843545,building,yes,regular
651843546,building,yes,regular
651843546,height,4.6000000000,regular
651843547,building,yes,regular
651843548,building,yes,regular
651843549,building,yes,regular
651843550,building,yes,regular
651843551,building,yes,regular
651843552,building,yes,regular
651843553,building,yes,regular
651843554,building,yes,regular
651843555,building,yes,regular
651843556,building,yes,regular
651843557,building,yes,regular
651843558,building,yes,regular
651843559,building,yes,regular
651843560,building,yes,regular
651843561,building,yes,regular
651843562,building,yes,regular
651843563,building,yes,regular
651843564,building,yes,regular
651843565,building,yes,regular
651843566,building,yes,regular
651843567,building,yes,regular
651843568,building,yes,regular
651843568,height,4.6000000000,regular
651843569,building,yes,regular
651843570,building,yes,regular
651843571,building,yes,regular
651843572,building,yes,regular
651843573,building,yes,regular
651843574,building,yes,regular
651843575,building,yes,regular
651843576,building,yes,regular
651843577,building,yes,regular
651843578,building,yes,regular
651843579,building,yes,regular
651843580,building,yes,regular
651843581,building,yes,regular
651843582,building,yes,regular
651843583,building,yes,regular
651843584,building,yes,regular
651843585,building,yes,regular
651843586,building,yes,regular
651843587,building,yes,regular
651843588,building,yes,regular
651843589,building,yes,regular
651843590,building,yes,regular
651843591,building,yes,regular
651843592,building,yes,regular
651843593,building,yes,regular
651843594,building,yes,regular
651843595,building,yes,regular
651843596,building,yes,regular
651843597,building,yes,regular
651843598,building,yes,regular
651843599,building,yes,regular
651843600,building,yes,regular
651843601,building,yes,regular
651843602,building,yes,regular
651843603,building,yes,regular
651843604,building,yes,regular
651843605,building,yes,regular
651843606,building,yes,regular
651843607,building,yes,regular
651843608,building,yes,regular
651843609,building,yes,regular
651843610,building,yes,regular
651843611,building,yes,regular
651843612,building,yes,regular
651843613,building,yes,regular
651843614,building,yes,regular
651843616,building,yes,regular
651843617,building,yes,regular
651843618,building,yes,regular
651843619,building,yes,regular
651843620,building,yes,regular
651843621,building,yes,regular
651843622,building,yes,regular
651843623,building,yes,regular
651843624,building,yes,regular
651843625,building,yes,regular
651843626,building,yes,regular
651843627,building,yes,regular
651843628,building,yes,regular
651843629,building,yes,regular
651843630,city,Bothell,addr
651843630,housenumber,10010,addr
651843630,postcode,98011,addr
651843630,street,Northeast 204th Street,addr
651843630,building,house,regular
651843630,height,4.6000000000,regular
651843631,city,Bothell,addr
651843631,housenumber,20201,addr
651843631,postcode,98011,addr
651843631,street,96th Avenue Northeast,addr
651843631,building,house,regular
651843631,height,4.6000000000,regular
651843633,city,Bothell,addr
651843633,housenumber,20415,addr
651843633,postcode,98011,addr
651843633,street,96th Avenue Northeast,addr
651843633,building,house,regular
651843633,height,4.6000000000,regular
651843635,city,Bothell,addr
651843635,housenumber,10336,addr
651843635,postcode,98011,addr
651843635,street,Northeast 201st Place,addr
651843635,building,house,regular
651843635,height,4.6000000000,regular
651843636,city,Bothell,addr
651843636,housenumber,10328,addr
651843636,postcode,98011,addr
651843636,street,Northeast 201st Place,addr
651843636,building,house,regular
651843636,height,4.6000000000,regular
651843637,city,Bothell,addr
651843637,housenumber,10031,addr
651843637,postcode,98011,addr
651843637,street,Northeast 202nd Street,addr
651843637,building,house,regular
651843637,height,4.6000000000,regular
651843638,city,Bothell,addr
651843638,housenumber,10017,addr
651843638,postcode,98011,addr
651843638,street,Northeast 202nd Street,addr
651843638,building,house,regular
651843638,height,4.6000000000,regular
651843639,city,Bothell,addr
651843639,housenumber,10046,addr
651843639,postcode,98011,addr
651843639,street,Northeast 204th Street,addr
651843639,building,house,regular
651843639,height,4.6000000000,regular
651843640,city,Bothell,addr
651843640,housenumber,10038,addr
651843640,postcode,98011,addr
651843640,street,Northeast 204th Street,addr
651843640,building,house,regular
651843640,height,4.6000000000,regular
651843641,city,Bothell,addr
651843641,housenumber,10121,addr
651843641,postcode,98011,addr
651843641,street,Northeast 204th Street,addr
651843641,building,house,regular
651843641,height,4.6000000000,regular
651843642,city,Bothell,addr
651843642,housenumber,20209,addr
651843642,postcode,98011,addr
651843642,street,103rd Place Northeast,addr
651843642,building,house,regular
651843642,height,4.6000000000,regular
651843643,city,Bothell,addr
651843643,housenumber,9937,addr
651843643,postcode,98011,addr
651843643,street,Northeast 202nd Street,addr
651843643,building,house,regular
651843643,height,4.6000000000,regular
651843644,city,Bothell,addr
651843644,housenumber,9825,addr
651843644,postcode,98011,addr
651843644,street,Northeast 202nd Street,addr
651843644,building,house,regular
651843644,height,4.6000000000,regular
651843645,city,Bothell,addr
651843645,housenumber,9813,addr
651843645,postcode,98011,addr
651843645,street,Northeast 202nd Street,addr
651843645,building,house,regular
651843646,city,Bothell,addr
651843646,housenumber,9910,addr
651843646,postcode,98011,addr
651843647,city,Bothell,addr
651843647,housenumber,20207,addr
651843647,postcode,98011,addr
651843647,street,96th Avenue Northeast,addr
651843647,building,house,regular
651843647,height,4.6000000000,regular
651843648,city,Bothell,addr
651843648,housenumber,20315,addr
651843648,postcode,98011,addr
651843648,street,96th Avenue Northeast,addr
651843648,building,house,regular
651843648,height,4.6000000000,regular
651843649,city,Bothell,addr
651843649,housenumber,20407,addr
651843649,postcode,98011,addr
651843649,street,96th Avenue Northeast,addr
651843649,building,house,regular
651843649,height,4.6000000000,regular
651843650,city,Bothell,addr
651843650,housenumber,20413,addr
651843650,postcode,98011,addr
651843650,street,96th Avenue Northeast,addr
651843650,building,house,regular
651843650,height,4.6000000000,regular
651843651,city,Bothell,addr
651843651,housenumber,9728,addr
651843651,postcode,98011,addr
651843651,street,Northeast 200th Street,addr
651843651,building,house,regular
651843652,building,house,regular
651843653,city,Bothell,addr
651843653,housenumber,10044,addr
651843653,postcode,98011,addr
651843653,street,Northeast 201st Street,addr
651843653,building,house,regular
651843654,city,Bothell,addr
651843654,housenumber,9816,addr
651843654,postcode,98011,addr
651843654,street,Northeast 200th Street,addr
651843654,building,house,regular
651843655,city,Bothell,addr
651843655,housenumber,20024,addr
651843655,postcode,98011,addr
651843655,street,100th Avenue Northeast,addr
651843655,building,house,regular
651843656,city,Bothell,addr
651843656,housenumber,20409,addr
651843656,postcode,98011,addr
651843656,street,96th Avenue Northeast,addr
651843656,building,house,regular
651843656,height,4.6000000000,regular
651843657,city,Bothell,addr
651843657,housenumber,20013,addr
651843657,postcode,98011,addr
651843657,street,103rd Court Northeast,addr
651843657,building,house,regular
651843657,height,4.6000000000,regular
651843658,city,Bothell,addr
651843658,housenumber,20003,addr
651843658,postcode,98011,addr
651843658,street,103rd Court Northeast,addr
651843658,building,house,regular
651843658,height,4.6000000000,regular
651843659,city,Bothell,addr
651843659,housenumber,20023,addr
651843659,postcode,98011,addr
651843659,street,103rd Court Northeast,addr
651843659,building,house,regular
651843659,height,4.6000000000,regular
651843660,city,Bothell,addr
651843660,housenumber,20100,addr
651843660,postcode,98011,addr
651843660,street,103rd Place Northeast,addr
651843660,building,house,regular
651843660,height,4.6000000000,regular
651843661,city,Bothell,addr
651843661,housenumber,20102,addr
651843661,postcode,98011,addr
651843661,street,103rd Place Northeast,addr
651843661,building,house,regular
651843661,height,4.6000000000,regular
651843662,city,Bothell,addr
651843662,housenumber,10302,addr
651843662,postcode,98011,addr
651843662,street,Northeast 204th Street,addr
651843662,building,house,regular
651843662,height,4.6000000000,regular
651843663,city,Bothell,addr
651843663,housenumber,20020,addr
651843663,postcode,98011,addr
651843663,street,100th Avenue Northeast,addr
651843663,building,house,regular
651843663,height,4.6000000000,regular
651843664,city,Bothell,addr
651843664,housenumber,20010,addr
651843664,postcode,98011,addr
651843664,street,101st Avenue Northeast,addr
651843664,building,house,regular
651843664,height,4.6000000000,regular
651843665,city,Bothell,addr
651843665,housenumber,10012,addr
651843665,postcode,98011,addr
651843665,street,Northeast 200th Street,addr
651843665,building,house,regular
651843665,height,4.6000000000,regular
651843666,city,Bothell,addr
651843666,housenumber,20001,addr
651843666,postcode,98011,addr
651843666,street,101st Place Northeast,addr
651843666,building,house,regular
651843666,height,4.6000000000,regular
651843667,city,Bothell,addr
651843667,housenumber,20006,addr
651843667,postcode,98011,addr
651843667,street,101st Avenue Northeast,addr
651843667,building,house,regular
651843667,height,4.6000000000,regular
651843668,city,Bothell,addr
651843668,housenumber,20003,addr
651843668,postcode,98011,addr
651843668,street,101st Place Northeast,addr
651843668,building,house,regular
651843668,height,4.6000000000,regular
651843669,city,Bothell,addr
651843669,housenumber,10050,addr
651843669,postcode,98011,addr
651843669,street,Northeast 200th Street,addr
651843669,building,house,regular
651843669,height,4.6000000000,regular
651843671,city,Bothell,addr
651843671,housenumber,20008,addr
651843671,postcode,98011,addr
651843671,street,101st Place Northeast,addr
651843671,building,house,regular
651843671,height,4.6000000000,regular
651843672,city,Bothell,addr
651843672,housenumber,20017,addr
651843672,postcode,98011,addr
651843672,street,102nd Court Northeast,addr
651843672,building,house,regular
651843672,height,4.6000000000,regular
651843673,city,Bothell,addr
651843673,housenumber,20007,addr
651843673,postcode,98011,addr
651843673,street,102nd Court Northeast,addr
651843673,building,house,regular
651843673,height,4.6000000000,regular
651843674,city,Bothell,addr
651843674,housenumber,20012,addr
651843674,postcode,98011,addr
651843674,street,101st Place Northeast,addr
651843674,building,house,regular
651843674,height,4.6000000000,regular
651843675,city,Bothell,addr
651843675,housenumber,20008,addr
651843675,postcode,98011,addr
651843675,street,102nd Court Northeast,addr
651843675,building,house,regular
651843675,height,4.6000000000,regular
651843676,city,Bothell,addr
651843676,housenumber,20028,addr
651843676,postcode,98011,addr
651843676,street,102nd Court Northeast,addr
651843676,building,house,regular
651843676,height,4.6000000000,regular
651843677,city,Bothell,addr
651843677,housenumber,20018,addr
651843677,postcode,98011,addr
651843677,street,102nd Court Northeast,addr
651843677,building,house,regular
651843677,height,4.6000000000,regular
651843678,city,Bothell,addr
651843678,housenumber,10005,addr
651843678,postcode,98011,addr
651843678,street,Northeast 201st Street,addr
651843678,building,house,regular
651843678,height,4.6000000000,regular
651843679,city,Bothell,addr
651843679,housenumber,20206,addr
651843679,postcode,98011,addr
651843679,street,100th Avenue Northeast,addr
651843679,building,house,regular
651843679,height,4.6000000000,regular
651843680,city,Bothell,addr
651843680,housenumber,10005,addr
651843680,postcode,98011,addr
651843680,street,Northeast 204th Street,addr
651843680,building,house,regular
651843680,height,4.6000000000,regular
651843681,city,Bothell,addr
651843681,housenumber,10152,addr
651843681,postcode,98011,addr
651843681,street,Northeast 204th Street,addr
651843681,building,house,regular
651843681,height,4.6000000000,regular
651843682,city,Bothell,addr
651843682,housenumber,10142,addr
651843682,postcode,98011,addr
651843682,street,Northeast 204th Street,addr
651843682,building,house,regular
651843682,height,4.6000000000,regular
651843683,city,Bothell,addr
651843683,housenumber,10134,addr
651843683,postcode,98011,addr
651843683,street,Northeast 204th Street,addr
651843683,building,house,regular
651843683,height,4.6000000000,regular
651843684,city,Bothell,addr
651843684,housenumber,10126,addr
651843684,postcode,98011,addr
651843684,street,Northeast 204th Street,addr
651843684,building,house,regular
651843684,height,4.6000000000,regular
651843685,city,Bothell,addr
651843685,housenumber,10118,addr
651843685,postcode,98011,addr
651843685,street,Northeast 204th Street,addr
651843685,building,house,regular
651843685,height,4.6000000000,regular
